product_id,category,product_title,brand,model,features,price,rating,review_count,image_url
B0D5CYDG22,bluetooth headphone,"boAt Airdopes Atom 81 Pro, 100Hrs Battery, 4Mics ENx Tech, 50ms Low Latency, 13mm Drivers, Fast Charge, IPX5, v5.1 Bluetooth TWS in Ear Earbuds Wireless Earphones with mic (Obsidian Noir)",boat,Airdopes Atom 81 Pro,"100 hours of Playtime: Stay connected to the sound for 100 hours non-stop with boAt Airdopes Atom 81 Pro TWS Earbuds. Tick off your watchlist during weekend binge-watch sessions or call your loved ones while flaunting your Airdopes!, 4 Mics with ENx: Speak and hear clearly without noisy distractions, regardless of your location. Be it while traveling by road, working in a busy workspace, or waiting at airport lounges, ENx technology in the four mics picks up only your voice from the chaos for hassle-free communication., Gaming BEAST Mode: Enter the gaming zone and race like a pro with BEAST mode. The low latency of 50 ms removes lag for a realistic feel whether you are playing solo or indulging in fun multi-player games with your squad., 13 mm Drivers: Get transported to the audio realm with the dual 13 mm drivers in these earbuds. Stay hooked to your favorite songs as the matchless boAt Signature Sound amps up your listening experience like never before., Insta Wake NPair (IWP): Open the case lid and pair your Airdopes instantly to groove round-the-clock. boAts IWP tech ensures musical delight in no time, making these earbuds your go-to audio companion., ASAP Charge: ASAP Charge your buds in 5 minutes and resume streaming for 100 minutes. Dont let low battery play spoilsport on your fun with Airdopes Atom 81 Pro!, One-Touch Voice Assistant: Give voice commands to Siri or Google Assistant with a tap and finish a host of tasks on your smartphone. Get local weather updates before stepping out, reply to messages, make changes to your schedule, and so on.",899.0,3.3,3239,https://m.media-amazon.com/images/I/41Oz4VufwmL._SX300_SY300_QL70_ML2_.jpg
B0CHYFFL7Q,bluetooth headphone,"Boult Audio Curve Max Bluetooth Earphones with 100H Playtime, Clear Calling ENC Mic, Dual Device Connectivity, Lowest Latency Gaming, 13mm Bass Driver, Made in India Neckband Wireless Earphone (Black)",boult,Curve,"Endless 100H Playtime: The Boult Curve Max bluetooth neckband sets a new standard for endurance. Elevate your audio to extraordinary heights with an astounding 100 hours of continuous playtime on a single charge., Dual Device Connectivity: Embrace the future of multitasking with effortless dual-device connectivity. Seamlessly switch between two devices without the need for tedious re-pairing. The Boult Curve Max bluetooth neckband ensures that you stay effortlessly connected to your digital world, Zen Environmental Noise Cancellation Mic: Stay connected to your world, regardless of the surrounding chaos, thanks to the revolutionary Zen ENC Mic. It filters out unwanted ambient sounds, guaranteeing that your voice comes across crystal-clear during calls and video chats., 50ms Low Latency Gaming Mode: Feel the adrenaline rush with audio precision that's second to none. The Boult Curve Max bluetooth neckband's 50ms of low latency gaming mode catapults you to the heart of the action, ensuring every sound and movement is synchronized in real-time. Say farewell to audio lag and hello to a gaming experience that's as immersive as it is responsive., 13mm Magnetic Bass Drivers: Dive into a world of audio richness with the Boult Curve Max's 13mm Magnetic Bass Drivers. These powerful drivers produce an impressive and immersive soundscape that envelopes you in deep, resonating bass notes while maintaining the utmost clarity in the higher frequencies., Type-C Fast Charging: The Boult Curve Max bluetooth neckband boasts lightning-fast Type-C fast charging, delivering 24 hours of playback on just a 10-minute charge. No more waiting around for hours to enjoy your music or answer that important call  it puts convenience and speed at your fingertips., BT Version 5.3: Step into the next dimension of wireless connectivity with the Boult Curve Max bluetooth neckband. Featuring the latest Bluetooth 5.3 technology, it guarantees swift and stable connections that minimize dropouts. Say goodbye to frustrating interruptions during your favorite tracks or essential conversations.",899.0,3.7,110299,https://m.media-amazon.com/images/I/41N7dfzXwPL._SX300_SY300_QL70_ML2_.jpg
B0B1F6GQPS,bluetooth headphone,"Boult Audio FXCharge Bluetooth Earphones with 32H Playtime, Dual Pairing Neckband, Zen ENC Mic, Type-C Fast Charging (5Mins=7.5Hrs), Biggest 14.2mm Bass Driver IPX5 Premium Silicone Neck band (Black)",boult,ProBass," 32 Hours Playtime: Immerse yourself in an impressive 32-hour musical journey with the Boult FXCharge, establishing new benchmarks in Bluetooth earphones for sustained audio excellence.,  ENC Mic: Redefine your communication experience with the Zen Environmental Noise Cancellation Calling Mic, ensuring unparalleled call clarity on these advanced neckband earphones.,  Dual Device Connectivity: Revel in the convenience of Dual Device Connectivity, seamlessly connecting with two devices with these versatile Bluetooth neckband earphones.,  14.2mm Bass Drivers: Immerse yourself in thumping beats with the Premium Bass Drivers, delivering deep, resonant bass that elevates your music experience on these cutting-edge neckband earphones.,  Type-C Fast Charging: Embrace the future with Lightning Boult Fast Charging  a mere 5-minute charge equals 7.5 hours of playtime, ensuring your Bluetooth neckband is always ready for action.,  Inline Control: Take command with Inline Control Buttons for music and calls, providing a user-friendly experience that enhances the usability of these advanced neckband earphones.,  Premium Finish: Immerse yourself in the contemporary aesthetic of the Boult FXCharge, showcasing a cutting-edge design that complements your style in the realm of neckband earphones.",799.0,3.7,29176,https://m.media-amazon.com/images/I/31hou+LSi1L._SY300_SX300_.jpg
B08HMWZBXC,bluetooth headphone,"soundcore by Anker Life Q30 Hybrid Active Noise Cancelling Bluetooth Headphones with Multiple Modes, Hi-Res Sound, Custom Eq Via App, 40H Playtime, Comfortable Fit, Multipoint Connection - Over Ear",soundcore,Space One,"2X Stronger Voice Reduction: Stay focused during bustling journeys with our upgraded noise cancelling structure. Space One excels in blocking out mid to high-frequency sounds with 2X more* voice reduction. *Compared with soundcore Life Q30 headphones., Reduce Noise By Up to 98%*: Adaptive noise cancelling detects external sounds and sound leakage, auto-calibrating to deliver optimal noise reduction. Escape unwanted distractions, whether you're on a noisy train, in a bustling caf, or your headphones aren't sitting on your ears properly. *Tested by soundcore under laboratory conditions., Journey with Hi-Res Audio: Space One's 40mm customized dynamic drivers support LDAC for Hi-Res Wireless audio, delivering 3X more detail than standard Bluetooth codecs for detail-rich listening without any tangled wires., 40 Hours of ANC Playtime: Embark on blissful journeys with 40 hours of playtime with ANC on. 55 hours of continuous music with ANC off ensures endless entertainment without battery concerns., Crafted for Comfort and Style: Elegantly designed, 8 rotating ear cups effortlessly conform to the contours of any head, and a soft integrated headband evenly distributes pressure for natural prolonged wear.",6999.0,4.0,69817,https://m.media-amazon.com/images/I/31PilQUvifL._SX300_SY300_QL70_ML2_.jpg
B0CZF4P3BC,bluetooth headphone,"ZEBRONICS Aeon Wireless Over Ear Headphone with 110H Battery Backup, Supports Bluetooth & Aux, Gaming Mode, Enc, Dual Pairing, Rapid Charging (Blue)",zebronics,Zeb-Headphones,"[Ergonomic design]: Enjoy a comfortable listening experience with the ZEB-Aeon Bluetooth-supported headphones that are designed with soft and comfortable earcups for long-term usage., [ENC]: The integration of ENC technology effectively minimizes external noise, offering a distraction-free audio and calling experience. This feature ensures crystal-clear sound quality during calls or music playback, even in noisy environments., [ANC]: The key feature of this headphone is its active noise cancellation feature cuts traffic rumbling noises around so the headphone users experience silence. that allows you to focus solely on the audio content without interruptions., [Incredible audio]: Indulge in an immersive sound experience as the headphone comes with 40mm drivers on either side so you can enjoy crystal-clear audio, neat acoustics, and thumping bass., [Low latency gaming]: Enjoy high-speed gaming with the ZEB-Aeon headphones that can offer an incredible gaming experience with its low latency gaming feature., [Voice assistant support]: The voice assistant feature of the headphones makes it convenient to control the audio that plays in it, make phone calls, and set alarms., [Impressive playtime]: With just 2 hours of charging its built-in rechargeable battery, the ZEB-Aeon headphones can withstand a playtime of up to 110* hours [at 50%volume] so your gaming sessions can go day and night. The headphone is designed with a type-C charging port.",999.0,3.5,88,https://m.media-amazon.com/images/I/41ZPcakjoTL._SX300_SY300_QL70_ML2_.jpg
B0829QJRTV,bluetooth headphone,"ZEBRONICS Zeb-Dynamic with Bluetooth Supporting Headphone, Aux Input, Call Function and Media/Volume Control",zebronics,ZEB,"Zeb-Dynamic is a wireless headphone with a mic that comes in an adjustable headband with a foldable design making it easy for portability., This headphone is built for music lovers as it comes with 30 hours of playback time, call function, and more., Speaker Impedance:32, Frequency response:20Hz - 20kHz, Charging time:2hrs, Playback time:30 hrs*, Talk time:30 hrs*,Microphone Impedance:2.2k.",799.0,3.1,674,https://m.media-amazon.com/images/I/41qtp4kMrJL._SX300_SY300_QL70_ML2_.jpg
B0D3M3DCRP,bluetooth headphone,"HAMMER Bash Pro 33 dB Hybrid ANC Over Ear Wireless Headphones, 4 Mics for Clear Calling, Charge 10mins = 300mins playtime, 40mm Driver, Transparency Mode, 37Hrs Playtime, Super soft Cushion, 5.3 Black",hammer,Universal,"Bluetooth Headphones with Advanced Features: Experience superior sound quality with 40mm drivers in these headphones bluetooth. Boasting Hybrid ANC for uninterrupted listening, they offer a quick charge capability ensuring 300 min playtime from just a 10-minute charge, ANC Headphones with Transparency Mode: Enjoy immersive audio with our headphones over the ear. These bluetooth headphones wireless offer active noise cancellation and transparency mode. Experience the best of both worlds with our anc headphones wireless, providing noise cancelling headphones experience., Hammer Headphones with Enhanced Battery Life: Immerse in your favorite tunes with our Bash Pro hammer headphones. Featuring Type C fast charging and Bluetooth V5.3, they offer an impressive 37hrs playtime. Adjustable and foldable, they are the perfect noise cancellation headphones., Wireless Headphones with Mic for Clear Calls: Make crystal clear calls with our Bash Pro wireless headphones with mic. With Quad Mics, these over the ear headphone ensure excellent call quality. The overhead headphones wireless design provides unmatched convenience., Gaming Headphones with Dedicated Mode: Transform your gaming experience with our dedicated gaming headphones. Equipped with a specialized gaming mode, they ensure minimal latency. These over ear headphones are designed for extended wear, with comfortable cushions.",3999.0,3.7,52,https://m.media-amazon.com/images/I/41QgcMSJiQL._SX300_SY300_QL70_ML2_.jpg
B099PVQZ91,bluetooth headphone,"boAt Rockerz 450R On Ear Wireless Headphones with 15 Hours Battery, 40mm Drivers, Padded Ear Cushions, Easy Access Controls and Voice Assistant(Aqua Blue)",boat,Rockerz 450,"Its 40mm dynamic drivers help pump out immersive HD audio all day long, It provides a massive battery backup of upto 15 hours for a superior playback time., It has been ergonomically designed and structured as an on-ear headphone to provide the best user experience with its comfortable padded earcushions and lightweight design, You can control your music without hiccups using the easy access controls, communicate seamlessly using the built-in mic, access voice assistant and always stay in the zone, Tap into instant wireless connectivity with optimum Bluetooth V4.2 connectivity, One can connect to boAt Rockerz 450 via not one but two modes, Bluetooth as well as AUX",1499.0,3.9,2462,https://m.media-amazon.com/images/I/41uIt95kvLL._SX300_SY300_QL70_ML2_.jpg
B0DJT68KQF,bluetooth headphone,"ZEBRONICS Thunder Max Bluetooth Over Ear Headphone with 120*Hrs Playback, 3 EQ Modes, 40mm Bass Driver, Fast Charging, ENC, Gaming Mode, Dual Pairing, BT v5.4, AUX, Metallic Finish (Grey)",zebronics,ZEB-THUNDER MAX,"Dynamic bass: The ZEB-Thunder Max headphones allow you to fully enjoy exceptional audio, owing to the deep bass produced by the 40mm powerful drivers., 3 EQ modes: The headphones come with 3 EQ modes such as Sound Monster for bass boost, Vocal Enhancer for better vocal experience, and Equalizer for balanced output to customize your listening experience. For seamless switching between the EQ modes, double tap on the Play/pause button., Gaming mode: Focus on your game with the ZEB-Thunder Max headphones as it is curated to offer a low-latency gaming experience., Connectivity: Enabling wireless connection using BT v5.4, this headphone performs wonderfully. Also, you can connect the audio source to headphones using an AUX., Comfortability: For the greatest comfort, these ergonomically designed lightweight headphones have soft ear cushions., Dual Pairing: The dual-pairing feature of the headphones enables simultaneous connectivity and easy device switching for a hassle-free listening experience., Voice assistant: You can easily use this modern BT headphone's support for the Voice Assistant feature with the aid of the headphone's microphone.",1199.0,3.7,145,https://m.media-amazon.com/images/I/31AwJXTpjxL._SX300_SY300_QL70_ML2_.jpg
B0CVGYY9DM,bluetooth headphone,"ZEBRONICS Thunder PRO Over Ear Wireless Headphone with Dual Pairing, Gaming Mode, ENC, Bluetooth, Call Function, Aux, Micro SD, Voice Assistant, Deep Bass, Up to 60h Backup (Beige)",zebronics,ZEB-THUNDER,"Colors: It comes in 3 different aesthetic colors -Beige, Olive green, and blue, this headphone is the perfect choice to match the aesthetics of your outfit, Dynamic bass: These headphones allow you to fully enjoy exceptional audio, thanks to the deep bass produced by the dual 40mm powerful speakers, Connectivity: Enabling wireless connection using wireless BT v5.3, this headphone performs wonderfully. You can connect input devices to headphones using an AUX cable and a mSD, Comfortability: For the greatest comfort, these ergonomically designed headphones have soft ear cushions and an adjustable headband, Dual Pairing: The dual-pairing feature of the headphones enables simultaneous connectivity and easy device switching for a relaxing listening experience, Voice assistant: You can easily use this modern BT headphone's support for the Voice Assistant feature with the aid of the headphone's wireless microphone, Longer Playtime: You can continue dancing to your favorite tunes for up to 60* hours with this headphone, which charges its rechargeable battery via type-C charging",799.0,3.8,75791,https://m.media-amazon.com/images/I/31qjG-hDU4L._SX300_SY300_QL70_ML2_.jpg
B083T4XJDY,bluetooth headphone,"Sennheiser HD 450BT (ANC) Bluetooth 5.0 Wireless Over Ear Headphone with Mic, Designed in Germany, Alexa Built-in - Active Noise Cancellation, 30h Battery,Fast Charging, Foldable, 2Yr WARRANTY - Black",sennheiser,Over Ear,"Active noise cancellation for uninterrupted listening pleasure, Superior wireless sound with deep dynamic bass and quality codec support including AAC and AptX Low Latency, 30-hour battery life, Crafted from quality materials for outstanding durability with a minimalist design available in a choice of white or black, Intuitive controls including Virtual Assistant button for Siri and Google Assistant, USB-C fast charging and advanced wireless Bluetooth 5.0 technology for effortlessly reliable connectivity",7999.0,3.5,5726,https://m.media-amazon.com/images/I/31KL6Rv4HhL._SX300_SY300_QL70_ML2_.jpg
B0895PBJCQ,bluetooth headphone,"iClever Bluetooth Headphones with Mic, Headphones for Kids with 74/85/94dB Volume Limited Over The Ear Headset, 40H Playtime, Bluetooth 5.0, BTH12 Headphones for Boys Children Headphones, Blue",iclever,BTH12,"[4 Colorful Lighting Modes]: Not only do these kids headphones give great audio, but they also have the added feature of coming with LED lights that have multiple effects, light modes and colors on both sides of the headset. Four light modes are controlled by one independent button, which, when pressed in bluetooth mode, will turns off the lights for battery savings., [Stereo Sound & 74/85/94dB Volume Limiting]: Kids need good sound too--they'll love the built-in 40mm speaker unit, which provides rich bass and lifelike audio. Limit audio volume between 74, 85 and 94dB using combination keys so the volume switch is not accidentally touched. Let your kids love what they're listening to, at a safe volume., [40H Playtime & USB C Charging]: Dead batteries are a thing of the past thanks to the amazing battery life in the BTH12 Bluetooth headphones. Packed with an 800mAh battery and has a playtime of 40 HOURS! it uses a USB-C cord for incredibly fast charging. Just 10 minutes gives you 4 hours of playtime! Use with AUX or wireless for ultimate versatility!, [Bluetooth 5.0 & Built-In Microphone]: Enjoy Bluetooth 5.0 technology with the iClever wireless headphones for a super-stable connection. One button controls play, pause and end and answer phone calls. The built-in microphone on these kids bluetooth headphones gives hands-free freedom for studying, homework, being in class or playtime., [Durable Design, Generous Warranty]: Your kids play rough and ours do too, which is why these children headphones can stand up to the tough treatment. The cushioned earpads and adjustable headband will ensure kids' comfort all day long. Finally, we ensure your satisfaction with this product, and if you have any problems with the kids wireless headphones, just holler at us and we'll resolve your issue within 24 hrs.",2429.0,4.3,10334,https://m.media-amazon.com/images/I/41SlrMV2cIL._SX300_SY300_QL70_ML2_.jpg
B0CV9WZXNG,bluetooth headphone,Blaupunkt Newly Launched BH41 Bluetooth Wireless Over Ear Headphones I Long Playtime I 40MM Drivers I Foldable I Flexible & Light Weight I Built in Mic I TurboVolt Fast Charging,blaupunkt,BH41 BL,"Blaupunkt is an iconic German brand that has developed cutting edge audio technology since 1924. Today this legendary Audio Tech German brand is available in India with a superior quality range of Audio Products., Over-the Ear design: One of the only over-the-Ear headphones from a global renowned brand in this price. over-the-ear as a form factor covers your entire ears not to let you miss any sound beats vs on-the Ear headphones, Feel the true and pure stereo sound quality from large 40mm speakers with superior output, get powerful bass and clear notes., Long Battery Life: BH41 comes with 24 Hours of battery life. You get music pouring out throughout the day, Built-in Mic and controls: Better design gives you more control. Take charge of your music and calls with the easy to use multi-function buttons, All device compatible: Connect effortlessly with Phones, PC or even tablets. Connect via bluetooth or the 3.5mm jack and enjoy music, movies & matches!All device compatible: Connect effortlessly with Phones, PC or even tablets. Connect via bluetooth or the 3.5mm jack and enjoy music, movies & matches!",1599.0,3.9,185,https://m.media-amazon.com/images/I/31-FA4KUWZL._SY300_SX300_QL70_ML2_.jpg
B0CCRZPKR1,bluetooth headphone,"Sennheiser Momentum 4 Wireless Over Ear Headphones Designed in Germany - Bluetooth Adaptive Noise Cancelling-ANC,4 Digital Mics for Crystal-Clear Calls,60h Battery, 2 Yr Warranty, Black/Copper",sennheiser,Momentum,"Maximum audio resolution with Sennheiser Signature Sound Enjoy premium music quality all-day long thanks to the headphone's audiophile-inspired 42mm transducer system and aptX Adaptive. Note Recommendation is that the user downloads the Sennheiser Smart Control app, this ensures that the product is up to date with updates, Personalized sound via the Sennheiser Smart Control App Adjust the sound to your individual listening preferences via the integrated equalizer, presets and sound modes - for a unique sound experience, Stay immersed in your music Thanks to the headphone's Adaptive Noise Cancellation, you stay distraction-free - and with the Adjustable Transparency Mode you stay in touch with the world around you, Exceptional comfort and long battery life Lightweight, foldable design with padded headband and deeply cushioned ear pads for long-lasting comfort - up to 60 hours of playback time with fast charging; Crystal-clear calls The four digital beamforming microphones ensure high-quality voice pick-up and automatically suppress wind noise for optimized calls and easier access to the voice assistant, Control Type: Voice Control; Model: 700382",22990.0,4.4,8191,https://m.media-amazon.com/images/I/41Km-olvbNL._SX300_SY300_QL70_ML2_.jpg
B0CYCKWYJK,bluetooth headphone,"Kratos Vibez N1 Bluetooth Earphones with 13mm Drivers, Rich Music Experience, 10 Hours Playtime, Type C Fast Charging, Neckband Earphones with Voice Assistant & IPX4 Water Resistant",kratos,In-Ear Headphones Basic,"[ 13 mm Drivers for Deep Bass & Rich Sound ] : Immerse yourself with dynamic 13 mm drivers wireless neckband for rich sound. Enjoy up to 10 hours of music playtime for an uninterrupted audio experience, [ In-Ear Design & Enhanced Comfort ] : Discover the perfect blend of style & comfort with our earphone wireless attractive ergonomics and in-ear design. Enjoy a snug fit for extended listening sessions, crafted for your ultimate comfort, [ BT 5.1 Fast Connectivity ] : Experience BT 5.1 seamless connectivity with our Bluetooth earphones neckband. Enjoy wireless freedom and reliable performance wherever you go, all with the latest technology at your fingertips. 10m bluetooth range, [ Magnetic Earbud Locking ] : Experience the convenience of magnetic earbuds locking, ensuring a secure fit when not in use. This wireless earphone withstands daily wear & provides a long-lasting performance for your active lifestyle, [ Travel Friendly Design ] : Introducing our wireless neckband, designed for the traveler in mind. Its compact size slips into any bag effortlessly. Enjoy tangle-free music on your journeys with this lightweight and foldable companion, [ IPX4 Water-Resistant ] : The Neckband Earphones boasts an IPX4 water-resistant rating, ensuring durability against splashes and sweat during workouts or rainy days. Stay worry-free and enjoy your activities without compromising on performance, [ 3 Button In-line Remote Control ] : Effortlessly manage music and calls with our Easy 3-button in-line remote control. These wireless earphones with mic seamlessly switch tracks, adjust volume, and handle calls with intuitive simplicity",299.0,3.4,639,https://m.media-amazon.com/images/I/31PdLgaHmqL._SX300_SY300_QL70_ML2_.jpg
B08FB2W671,bluetooth headphone,"JBL Tune 215BT, 16 Hrs Playtime with Quick Charge, in Ear Bluetooth Wireless Earphones with Mic, 12.5mm Premium Earbuds with Pure Bass, BT 5.0, Dual Pairing, Type C & Voice Assistant Support (Blue)",jbl,Tune,"Enjoy balanced sound without artificially enhanced Bass and volume that hurts your ears. This helps you enjoy the full bandwidth of crystal clear audio with no distortion.Note : If the size of the earbud tips does not match the size of your ear canals or the headset is not worn properly in your ears, you may not obtain the correct sound qualities or call performance. Change the earbud tips to ones that fit more snugly in your ears, 12.5mm Dynamic Drivers cased in ergonomically designed comfort fit earbuds, 16 Hours Playtime under optimum audio setting, Quick Charging - 10 min of charge provides one 1 Hour playtime and while overall charging takes less than 2 Hours, Multi-Point Connectivity allowing seamless switch between two devices,Enjoy lossless quality music with Bluetooth 5.0, Audio Specifications : Frequency response 20 Hz  20 kHz ; Impedance 20 ohm ; Sensitivity 118 dB SPL@ 1kHz 1mW ; Microphone sensitivity -25 dBV/Pa @1kHz, With 3 Button remote, access Hands free calling or enable Voice Assistance activation on your mobile device",1999.0,3.6,33768,https://m.media-amazon.com/images/I/3184-UBcMSL._SX300_SY300_QL70_ML2_.jpg
B0DZCZXW7L,bluetooth headphone,"airpods Pro 2nd Generation, Wireless Earbuds with Cable and Full Noise Cancellation, Working 6 Months Warranty, Original Adapter Free True Wireless Ear- Buds (Free Adapter) (Blue-airpod Cover)",brand: royal gadgets,air-pods Pro,"ACTIVE NOISE CANCELLATION: Advanced noise cancelling technology blocks out unwanted external sounds for immersive listening experience, ADAPTIVE TRANSPARENCY: Allows you to hear important ambient sounds while reducing harsh environmental noise, PERSONALISED SPATIAL AUDIO: Creates an immersive sound experience with dynamic head tracking for theatre-like sound, TOUCH CONTROLS: force sensor stems allow easy control of music, calls, and volume with simple gestures, The speakers inside the earpods have been engineered to maximise sound output, which means you get high-quality audio.",299.0,3.9,2462,https://m.media-amazon.com/images/I/31+8IuPYKdL._SY300_SX300_.jpg
B09N3XMZ5F,bluetooth headphone,"boAt Airdopes 141, Low Latency, ENx Tech, 42HRS Battery, Fast Charge, IWP, IPX4, v5.1 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Cider Cyan)",boat,Airdopes 141,"Playback- Enjoy an extended break on weekends with your favourite episodes on stream, virtue of a playback time of up to 42 hours including the 6 hours nonstop playtime for earbuds., Low Latency- Our BEAST mode makes Airdopes 141 a partner in entertainment with real-time audio and low latency experience. These tws earbuds are perfect for a gaming experience., Clear Voice Calls- It dons built-in mic on each tws earbud along with our ENx Environmental Noise Cancellation tech that ensures a smooth delivery of your voice via voice calls, boAt Signature Sound- Delve into your cherished boAt Immersive auditory time with Airdopes 141, ASAP Charge- The earbuds are equipped with our ASAP Charge feature that offers up to 75 min of playtime in just 5 min of charge; while the carry case comes along with the Type C interface",849.0,3.8,164549,https://m.media-amazon.com/images/I/41Q6ypN4xZL._SX300_SY300_QL70_ML2_.jpg
B0D5HJNQD9,bluetooth headphone,"boAt Rockerz 460 Wireless Over Ear Headphones w/Up to 30hrs Playtime, 40mm Drivers, Beast Mode, ENx, Dual Pairing, BT v5.2, Instant Voice Assistant, Adaptive Fit(Crimson White)",boat,Rockerz 460,"30 hours of Playback: Kickstart your audio fun with the boAt Rockerz 460 Wireless Headphones. Sing along to your playlist favorites on long trips for up to 30 hours as these headphones have your back., 40 mm High-Fidelity Drivers: Powerful 40 mm drivers in these headphones are your gateway to the audio realm. boAt Signature Sound from the drivers makes visuals come alive with enthralling audio whether you are watching fast-paced action sequences or jump-scares in horror movies., BEAST Mode: Designed with a dedicated button to activate low-latency BEAST mode, Rockerz 460 makes gaming childs play. Showcase your winning moves in the virtual arena without pesky lag dragging you behind., ENx Technology: Thanks to ENx technology, Rockerz 460 delivers your voice with high clarity amongst the cacophony. Whether you are working at home or attending calls on the go, these headphones make crystal-clear conversations a reality., Dual Pairing: Toggle between two devices like a pro with dual pairing. Answer a call on your mobile and immediately resume binge-watching on your laptop without the hassle of reconnecting. Seamless dual pairing makes these headphones your ultimate multitasking companion!, Bluetooth v5.2 Compatibility: Make daily commutes enjoyable with wireless Bluetooth v5.2 connectivity. Leave tangled wires behind as you escape reality with captivating sound!, Adaptive Fit: Stay comfortably engrossed in the sound with the adaptive fit of the headband and the cushioned earcups. Game and stream for hours on end without discomfort.",1499.0,3.9,286,https://m.media-amazon.com/images/I/41J-kEfMG9L._SX300_SY300_QL70_ML2_.jpg
B0CHYFMBKF,bluetooth headphone,"Boult Audio Curve Max Bluetooth Earphones with 100H Playtime, Clear Calling ENC Mic, Dual Device Connectivity, Lowest Latency Gaming, 13mm Bass Driver, Made in India Neckband Wireless Earphone (Blue)",boult,Curve,"Endless 100H Playtime: The Boult Curve Max bluetooth neckband sets a new standard for endurance. Elevate your audio to extraordinary heights with an astounding 100 hours of continuous playtime on a single charge., Dual Device Connectivity: Embrace the future of multitasking with effortless dual-device connectivity. Seamlessly switch between two devices without the need for tedious re-pairing. The Boult Curve Max bluetooth neckband ensures that you stay effortlessly connected to your digital world., Zen Environmental Noise Cancellation Mic: Stay connected to your world, regardless of the surrounding chaos, thanks to the revolutionary Zen ENC Mic. It filters out unwanted ambient sounds, guaranteeing that your voice comes across crystal-clear during calls and video chats., 50ms Low Latency Gaming Mode: Feel the adrenaline rush with audio precision that's second to none. The Boult Curve Max bluetooth neckband's 50ms of low latency gaming mode catapults you to the heart of the action, ensuring every sound and movement is synchronized in real-time. Say farewell to audio lag and hello to a gaming experience that's as immersive as it is responsive., 13mm Magnetic Bass Drivers: Dive into a world of audio richness with the Boult Curve Max's 13mm Magnetic Bass Drivers. These powerful drivers produce an impressive and immersive soundscape that envelopes you in deep, resonating bass notes while maintaining the utmost clarity in the higher frequencies., Type-C Fast Charging: The Boult Curve Max bluetooth neckband boasts lightning-fast Type-C fast charging, delivering 24 hours of playback on just a 10-minute charge. No more waiting around for hours to enjoy your music or answer that important call  it puts convenience and speed at your fingertips., BT Version 5.3: Step into the next dimension of wireless connectivity with the Boult Curve Max bluetooth neckband. Featuring the latest Bluetooth 5.3 technology, it guarantees swift and stable connections that minimize dropouts. Say goodbye to frustrating interruptions during your favorite tracks or essential conversations.",899.0,3.7,110299,https://m.media-amazon.com/images/I/410pK3B+ynL._SY300_SX300_.jpg
B09ST2KNS2,bluetooth headphone,"Sounce Bluetooth Receiver/Hands-Free Car Kit, Portable 3.5mm Bluetooth Aux Adapter Wireless Music Streaming for Home, Car Audio System, Headphone, Speaker (Bluetooth 4.2, A2DP, 40 FT Range)",sounce,CARBT,"Seamless Wireless Music Streaming Sounce bluetooth receiver/hands-free car kit allows you to wirelessly stream music from your smartphone, tablet, or other Bluetooth-enabled devices to your car's audio system, home stereo, headphones, or speakers. Enjoy your favourite music without the hassle of cables and cords., Enhanced Bluetooth 4.2 Technology With the latest Bluetooth 4.2 technology, the receiver ensures a stable and reliable connection with your devices. This results in high-quality audio streaming and reduced signal loss, delivering an uninterrupted music experience., Hands-Free Calling The built-in microphone enables hands-free calling while driving, making it safer and more convenient to answer calls without taking your hands off the steering wheel. Stay connected and focused on the road with this added safety feature., Versatile 3.5mm Audio Output This receiver is equipped with a standard 3.5mm audio output, making it compatible with a wide range of devices, including car stereos, home audio systems, headphones, and speakers. Simply plug it into the audio input of your preferred device, and you are ready to go., Extended Wireless Range With a Bluetooth range of up to 40 feet, the receiver offers excellent mobility and flexibility. Move around your car or home without worrying about losing connection to your audio source. Enjoy music with freedom and flexibility wherever you go.",249.0,3.1,1477,https://m.media-amazon.com/images/I/41vhIZNYRXL._SX300_SY300_QL70_ML2_.jpg
B0D8C4S4KN,bluetooth headphone,"pTron Tangent Duo in Ear Wireless Headphones with Mic, 13mm Driver, Bluetooth V5.2, Dual Device Pairing, Fast Charging Type-C Neckband, Voice Assistant & IPX4 Water Resistant(Red & Jet Black)",ptron,In-Ear,"pTron Tangent Duo Bluetooth headphones neckband delivers up to 24 hours of Music playback time on a single charge. Thanks to its fast charging, a 10min charge can provide up to 3 hours of playtime., Large 13mm dynamic drivers ensure an immersive stereo sound experience with deep bass and an in-line HD microphone for a crystal-clear calling experience., Attractive ergonomics with a lightweight sturdy built (just 26gms); Bluetooth headphone with mic comes with Bluetooth 5.2 for seamless 10mtrs connectivity, quick pairing, and broad compatibility., Comfortable in-ear buds for snug-fit & passive noise cancellation; Magnetic locking earbuds; Instant access to the voice assistant; IPX4 water & sweat-resistant for indoor/outdoor use; Type-C Charging, Easy In-line music & call controls; Large capacity Built-in rechargeable 200mAh battery; 6 months manufacturer warranty from the date of purchase on manufacturing defects only",399.0,3.6,16210,https://m.media-amazon.com/images/I/41qKOBzFbSL._SX300_SY300_QL70_ML2_.jpg
